observed_at,player_id,player_code,web_name,team_id,team_code,team_name,position,price,price_change_gameweek,price_change_season,status,news,news_added,chance_of_playing_this_round,chance_of_playing_next_round,selected_by_percent,form,expected_points_this_gameweek,expected_points_next_gameweek,transfers_in_event,transfers_out_event,transfers_in_season,transfers_out_season,penalties_order,direct_free_kicks_order,corners_and_indirect_free_kicks_order
2026-08-28T11:26:16+00:00,27,205651,G.Jesus,1,3,Arsenal,Forward,6.0,0.0,0.0,a,,,,,0.3,0.0,2.0,2.0,1757,6644,1757,6644,,,
2026-08-28T11:26:16+00:00,31,199798,Konsa,1,3,Arsenal,Defender,4.5,0.0,0.0,a,,,,,10.9,0.0,1.7,1.7,44317,210227,44317,210227,,,
2026-08-28T11:26:16+00:00,452,208706,Bruno G.,1,3,Arsenal,Midfielder,6.9,-0.1,-0.1,d,Thigh injury - 75% chance of playing,2026-08-20T17:00:08.846118Z,75,75,2.8,0.0,1.8,1.8,793,115265,793,115265,4,,
2026-08-28T11:26:16+00:00,557,439509,Tzolis,1,3,Arsenal,Midfielder,6.5,0.0,0.0,a,,,,,26.0,6.0,2.3,2.3,212214,47595,212214,47595,,,
2026-08-28T11:26:16+00:00,28,98980,Martinez,2,7,Aston Villa,Goalkeeper,5.0,0.0,0.0,a,,,,,4.1,0.0,2.6,2.6,12220,51250,12220,51250,,,
2026-08-28T11:26:16+00:00,29,72147,M.Bizot,2,7,Aston Villa,Goalkeeper,4.5,0.0,0.0,a,,,,,0.1,1.0,1.9,1.9,742,757,742,757,,,
2026-08-28T11:26:16+00:00,30,101188,Digne,2,7,Aston Villa,Defender,4.5,0.0,0.0,u,Has joined Paris Saint-Germain permanently,2026-08-10T14:03:30.089007Z,0,0,0.1,0.0,0.0,0.0,0,4752,0,4752,,,
2026-08-28T11:26:16+00:00,32,199796,Cash,2,7,Aston Villa,Defender,4.5,0.0,0.0,a,,,,,7.7,-1.0,1.7,1.7,26176,94641,26176,94641,,,
2026-08-28T11:26:16+00:00,33,149484,Mings,2,7,Aston Villa,Defender,4.5,0.0,0.0,a,,,,,0.4,1.0,1.7,1.7,3103,3162,3103,3162,,,
2026-08-28T11:26:16+00:00,34,244954,Pau,2,7,Aston Villa,Defender,4.5,0.0,0.0,a,,,,,0.4,0.0,1.7,1.7,1779,4523,1779,4523,,,
2026-08-28T11:26:16+00:00,35,515597,Bogarde,2,7,Aston Villa,Midfielder,5.0,0.0,0.0,a,,,,,0.1,1.0,1.5,1.5,599,881,599,881,,,
2026-08-28T11:26:16+00:00,36,441302,Maatsen,2,7,Aston Villa,Defender,4.5,0.0,0.0,a,,,,,0.7,0.0,1.7,1.7,2426,7879,2426,7879,,,
2026-08-28T11:26:16+00:00,37,184667,Lindelöf,2,7,Aston Villa,Defender,4.5,0.0,0.0,a,,,,,0.3,-2.0,1.7,1.7,1701,3653,1701,3653,,,
2026-08-28T11:26:16+00:00,38,606798,A.García,2,7,Aston Villa,Defender,4.0,0.0,0.0,a,,,,,1.7,0.0,1.0,1.0,6792,12688,6792,12688,,,
2026-08-28T11:26:16+00:00,39,578545,Nedeljkovic,2,7,Aston Villa,Defender,4.0,0.0,0.0,u,Has joined Rangers on loan for the rest of the season,2026-08-19T13:56:46.385411Z,0,0,0.2,0.0,0.0,0.0,0,6691,0,6691,,,
2026-08-28T11:26:16+00:00,41,195546,Buendía,2,7,Aston Villa,Midfielder,6.0,0.0,0.0,a,,,,,1.2,2.0,2.2,2.2,4573,18862,4573,18862,1,,
2026-08-28T11:26:16+00:00,44,215711,Bailey,2,7,Aston Villa,Midfielder,5.5,0.0,0.0,a,,,,,0.1,0.0,2.0,2.0,933,2423,933,2423,,,
2026-08-28T11:26:16+00:00,45,122806,McGinn,2,7,Aston Villa,Midfielder,5.5,0.0,0.0,a,,,,,2.8,1.0,2.0,2.0,7058,39205,7058,39205,,,
2026-08-28T11:26:16+00:00,46,88894,Barkley,2,7,Aston Villa,Midfielder,5.0,0.0,0.0,a,,,,,0.2,2.0,1.5,1.5,1677,2407,1677,2407,,,
2026-08-28T11:26:16+00:00,47,226944,Kamara,2,7,Aston Villa,Midfielder,5.0,0.0,0.0,a,,2026-07-23T12:01:23.337269Z,100,100,0.3,2.0,1.5,1.5,2340,4297,2340,4297,,,
2026-08-28T11:26:16+00:00,48,449871,Onana,2,7,Aston Villa,Midfielder,5.0,0.0,0.0,i,Knee injury - Unknown return date,2026-07-23T12:01:23.352497Z,0,0,0.0,0.0,0.0,0.0,139,492,139,492,,,
2026-08-28T11:26:16+00:00,49,469247,Iling Jr,2,7,Aston Villa,Midfielder,5.0,0.0,0.0,u,Has joined Bolton Wanderers on loan for the rest of the season,2026-08-17T13:52:28.532616Z,0,0,0.0,0.0,0.0,0.0,0,117,0,117,,,
2026-08-28T11:26:16+00:00,50,645618,Burrowes,2,7,Aston Villa,Midfielder,4.5,0.0,0.0,a,,,,,0.7,0.0,1.0,1.0,3259,6221,3259,6221,,,
2026-08-28T11:26:16+00:00,51,577285,George Hemmings,2,7,Aston Villa,Midfielder,4.5,0.0,0.0,a,,,,,0.7,2.0,1.0,1.0,7567,4845,7567,4845,,,
2026-08-28T11:26:16+00:00,52,653481,Alysson,2,7,Aston Villa,Midfielder,5.0,0.0,0.0,a,,,,,0.0,1.0,1.5,1.5,325,528,325,528,,,
2026-08-28T11:26:16+00:00,53,614071,Manzambi,2,7,Aston Villa,Midfielder,6.0,0.0,0.0,i,Knee injury - Unknown return date,2026-08-15T15:30:06.388335Z,0,0,0.2,0.0,0.0,0.0,218,8290,218,8290,,,
2026-08-28T11:26:16+00:00,54,448089,Gomes,2,7,Aston Villa,Midfielder,5.5,0.0,0.0,s,Suspended until 19 Sep,2026-08-23T17:30:08.367415Z,0,0,0.1,-2.0,0.0,0.0,135,1764,135,1764,,,
2026-08-28T11:26:16+00:00,55,178301,Watkins,2,7,Aston Villa,Forward,7.9,-0.1,-0.1,a,,,,,7.9,0.0,2.4,2.4,10281,234009,10281,234009,2,,
2026-08-28T11:26:16+00:00,56,173879,Abraham,2,7,Aston Villa,Forward,5.5,0.0,0.0,d,Knock - 75% chance of playing,2026-08-15T16:00:07.558543Z,75,75,0.1,0.0,1.3,1.3,545,2385,545,2385,,,
2026-08-28T11:26:16+00:00,160,493105,Garnacho,2,7,Aston Villa,Midfielder,6.0,0.0,0.0,a,,,,,0.6,1.0,2.2,2.2,1897,9471,1897,9471,,,
2026-08-28T11:26:16+00:00,582,690838,Madjo,2,7,Aston Villa,Forward,5.5,0.0,0.0,i,Unspecified injury - Unknown return date,2026-08-15T16:00:07.974271Z,0,0,0.4,0.0,0.0,0.0,1123,8000,1123,8000,,,
2026-08-28T11:26:16+00:00,596,487992,Ruggeri,2,7,Aston Villa,Defender,4.5,0.0,0.0,a,,,,,0.1,1.0,1.7,1.7,814,960,814,960,,,
2026-08-28T11:26:16+00:00,597,433969,Suzuki,2,7,Aston Villa,Goalkeeper,5.0,0.0,0.0,a,,,,,0.8,0.0,2.6,2.6,3854,5998,3854,5998,,,
2026-08-28T11:26:16+00:00,606,569577,Rowe,2,7,Aston Villa,Defender,4.0,0.0,0.0,a,,,,,0.1,0.0,1.0,1.0,1334,218,1334,218,,,
2026-08-28T11:26:16+00:00,607,571380,Lynch,2,7,Aston Villa,Midfielder,4.5,0.0,0.0,a,,,,,0.1,0.0,1.0,1.0,3422,764,3422,764,,,
2026-08-28T11:26:16+00:00,611,214590,Wan-Bissaka,2,7,Aston Villa,Defender,4.5,0.0,0.0,a,,,,,0.0,0.0,1.7,1.7,1282,122,1282,122,,,
2026-08-28T11:26:16+00:00,57,457569,Petrović,3,91,Bournemouth,Goalkeeper,4.5,0.0,0.0,a,,,,,3.3,2.0,1.9,1.9,21643,12328,21643,12328,,,
2026-08-28T11:26:16+00:00,58,40383,Forster,3,91,Bournemouth,Goalkeeper,4.0,0.0,0.0,a,,,,,3.2,0.0,1.0,1.0,8426,9472,8426,9472,,,
2026-08-28T11:26:16+00:00,59,444172,Dennis,3,91,Bournemouth,Goalkeeper,4.0,0.0,0.0,u,Has joined MK Dons permanently,2026-08-27T14:53:48.692835Z,,0,0.2,0.0,1.0,0.0,1133,1221,1133,1221,,,
2026-08-28T11:26:16+00:00,60,463981,Hill,3,91,Bournemouth,Defender,5.5,0.0,0.0,a,,,,,0.9,1.0,2.5,2.5,7907,6015,7907,6015,,,
2026-08-28T11:26:16+00:00,61,494521,Truffert,3,91,Bournemouth,Defender,5.5,0.0,0.0,a,,,,,4.2,1.0,2.5,2.5,17917,22872,17917,22872,,,
2026-08-28T11:26:16+00:00,62,242882,Diakité,3,91,Bournemouth,Defender,5.0,0.0,0.0,a,,,,,0.2,0.0,2.2,2.2,2539,2153,2539,2153,,,
2026-08-28T11:26:16+00:00,63,620487,Milosavljević,3,91,Bournemouth,Defender,5.0,0.0,0.0,i,Unspecified injury - Unknown return date,2026-08-06T10:00:10.456051Z,0,0,0.0,0.0,0.0,0.0,71,276,71,276,,,
2026-08-28T11:26:16+00:00,64,54469,Smith,3,91,Bournemouth,Defender,4.5,0.0,0.0,a,,,,,0.1,1.0,1.7,1.7,2461,904,2461,904,,,
2026-08-28T11:26:16+00:00,65,436893,J.Araujo,3,91,Bournemouth,Defender,4.5,0.0,0.0,i,Thigh injury - Unknown return date,2026-08-09T08:00:05.645826Z,0,0,0.0,0.0,0.0,0.0,80,478,80,478,,,
2026-08-28T11:26:16+00:00,66,575901,Soler,3,91,Bournemouth,Defender,4.0,0.0,0.0,d,Hamstring injury - 75% chance of playing,2026-08-15T16:30:07.021055Z,75,75,0.2,0.0,0.8,0.8,378,2272,378,2272,,,
2026-08-28T11:26:16+00:00,67,499604,Rayan,3,91,Bournemouth,Midfielder,6.5,0.0,0.0,a,,,,,2.8,2.0,2.3,2.3,20925,19688,20925,19688,,,
2026-08-28T11:26:16+00:00,68,201658,Tavernier,3,91,Bournemouth,Midfielder,6.0,0.0,0.0,a,,,,,2.4,10.0,2.2,2.2,69904,10715,69904,10715,3,,
2026-08-28T11:26:16+00:00,69,503139,Scott,3,91,Bournemouth,Midfielder,6.0,0.0,0.0,a,,,,,1.5,2.0,2.2,2.2,7543,11601,7543,11601,,,
2026-08-28T11:26:16+00:00,70,222683,Kluivert,3,91,Bournemouth,Midfielder,6.0,0.0,0.0,a,,,,,1.2,3.0,2.2,2.2,13666,8530,13666,8530,2,,
2026-08-28T11:26:16+00:00,71,155408,Cook,3,91,Bournemouth,Midfielder,5.0,0.0,0.0,a,,,,,0.2,3.0,1.5,1.5,2817,1504,2817,1504,,,
2026-08-28T11:26:16+00:00,72,496208,Gannon-Doak,3,91,Bournemouth,Midfielder,5.0,0.0,0.0,a,,,,,0.1,1.0,1.5,1.5,344,769,344,769,,,
2026-08-28T11:26:16+00:00,73,200785,Adams,3,91,Bournemouth,Midfielder,5.0,0.0,0.0,a,,2026-08-15T16:30:07.029928Z,75,100,0.2,1.0,1.1,1.5,2686,2691,2686,2691,,,
2026-08-28T11:26:16+00:00,74,111317,Brooks,3,91,Bournemouth,Midfielder,5.0,0.0,0.0,a,,2026-08-15T16:30:07.037929Z,75,100,0.1,0.0,1.1,1.5,519,642,519,642,,,
2026-08-28T11:26:16+00:00,75,158499,Christie,3,91,Bournemouth,Midfielder,5.0,0.0,0.0,a,,2026-07-24T17:30:10.035483Z,0,100,0.0,0.0,0.0,1.5,473,175,473,175,,,
2026-08-28T11:26:16+00:00,76,614574,Tóth.A,3,91,Bournemouth,Midfielder,5.0,0.0,0.0,a,,,,,0.0,1.0,1.5,1.5,91,132,91,132,,,
2026-08-28T11:26:16+00:00,77,489888,Adli,3,91,Bournemouth,Midfielder,5.0,0.0,0.0,i,Unspecified injury - Unknown return date,2026-08-15T16:00:07.590566Z,0,0,0.0,0.0,0.0,0.0,47,920,47,920,,,
2026-08-28T11:26:16+00:00,78,560262,Kroupi.Jr,3,91,Bournemouth,Midfielder,7.5,0.0,0.0,i,Foot injury - Unknown return date,2026-07-29T17:30:09.796802Z,0,0,0.3,0.0,0.0,0.0,442,12412,442,12412,1,,
2026-08-28T11:26:16+00:00,79,444102,Evanilson,3,91,Bournemouth,Forward,6.0,0.0,0.0,a,,,,,2.9,4.0,2.0,2.0,62090,16696,62090,16696,,,
2026-08-28T11:26:16+00:00,80,168636,Enes Ünal,3,91,Bournemouth,Forward,5.5,0.0,0.0,u,Has joined Getafe permanently,2026-08-14T14:14:21.881112Z,0,0,0.0,0.0,0.0,0.0,0,1004,0,1004,,,
2026-08-28T11:26:16+00:00,81,561245,Rodríguez,3,91,Bournemouth,Forward,6.0,0.0,0.0,a,,2026-08-15T16:30:07.054142Z,75,100,0.1,0.0,1.5,2.0,897,1104,897,1104,,,
2026-08-28T11:26:16+00:00,566,483067,Silva,3,91,Bournemouth,Defender,5.0,0.0,0.0,a,,,,,0.4,2.0,2.2,2.2,6035,1942,6035,1942,,,
2026-08-28T11:26:16+00:00,573,494928,Sanchez,3,91,Bournemouth,Defender,4.5,0.0,0.0,a,,,,,0.2,0.0,1.7,1.7,430,1288,430,1288,,,
2026-08-28T11:26:16+00:00,608,523700,Jebbison,3,91,Bournemouth,Forward,5.0,0.0,0.0,a,,,,,0.0,1.0,1.4,1.4,2158,372,2158,372,,,
2026-08-28T11:26:16+00:00,615,230650,Di Gregorio,3,91,Bournemouth,Goalkeeper,4.5,0.0,0.0,a,,,,,0.0,0.0,1.9,1.9,132,15,132,15,,,
2026-08-28T11:26:16+00:00,82,200720,Kelleher,4,94,Brentford,Goalkeeper,5.0,0.0,0.0,a,,,,,6.5,7.0,2.6,2.6,67103,17510,67103,17510,,,
2026-08-28T11:26:16+00:00,83,507433,Valdimarsson,4,94,Brentford,Goalkeeper,4.5,0.0,0.0,a,,,,,0.1,0.0,1.9,1.9,590,796,590,796,,,
2026-08-28T11:26:16+00:00,84,432830,Collins,4,94,Brentford,Defender,5.5,0.0,0.0,a,,,,,2.1,6.0,2.5,2.5,22714,8203,22714,8203,,,
2026-08-28T11:26:16+00:00,85,444765,Van den Berg,4,94,Brentford,Defender,5.0,0.0,0.0,i,Groin injury - Unknown return date,2026-08-15T15:30:06.416627Z,0,0,0.1,0.0,0.0,0.0,138,3888,138,3888,,,
2026-08-28T11:26:16+00:00,86,249231,Lewis-Potter,4,94,Brentford,Midfielder,5.5,0.0,0.0,a,,,,,1.1,10.0,2.0,2.0,43145,5937,43145,5937,,,
2026-08-28T11:26:16+00:00,87,191866,Ajer,4,94,Brentford,Defender,4.5,0.0,0.0,a,,,,,4.0,8.0,1.7,1.7,58824,11988,58824,11988,,,
2026-08-28T11:26:16+00:00,88,607464,Kayode,4,94,Brentford,Defender,4.6,0.1,0.1,a,,,,,7.4,13.0,1.9,1.9,284912,18627,284912,18627,,,
2026-08-28T11:26:16+00:00,89,194010,Henry,4,94,Brentford,Defender,4.5,0.0,0.0,a,,,,,0.2,0.0,1.7,1.7,505,1920,505,1920,,,
2026-08-28T11:26:16+00:00,90,472713,Hickey,4,94,Brentford,Defender,4.5,0.0,0.0,a,,,,,0.1,1.0,1.7,1.7,564,490,564,490,,,
2026-08-28T11:26:16+00:00,92,570241,Ji-soo,4,94,Brentford,Defender,4.5,0.0,0.0,a,,,,,0.0,0.0,1.7,1.7,108,180,108,180,,,
2026-08-28T11:26:16+00:00,93,513086,Schuster,4,94,Brentford,Defender,4.5,0.0,0.0,a,,,,,0.2,0.0,1.7,1.7,130,1049,130,1049,,,
2026-08-28T11:26:16+00:00,94,513418,Schade,4,94,Brentford,Midfielder,6.0,0.0,0.0,a,,,,,3.5,3.0,2.2,2.2,20727,22167,20727,22167,2,,
2026-08-28T11:26:16+00:00,95,533463,O.Dango,4,94,Brentford,Midfielder,6.5,0.0,0.0,a,,,,,1.1,3.0,2.3,2.3,6587,9273,6587,9273,,,
2026-08-28T11:26:16+00:00,96,440089,Damsgaard,4,94,Brentford,Midfielder,5.5,0.0,0.0,a,,,,,0.5,1.0,2.0,2.0,1990,6650,1990,6650,,,
2026-08-28T11:26:16+00:00,97,207283,Jensen,4,94,Brentford,Midfielder,5.5,0.0,0.0,a,,,,,0.2,6.0,2.0,2.0,3306,1187,3306,1187,3,,
2026-08-28T11:26:16+00:00,98,204580,Janelt,4,94,Brentford,Midfielder,5.0,0.0,0.0,a,,,,,0.4,9.0,1.5,1.5,27430,3699,27430,3699,,,
2026-08-28T11:26:16+00:00,99,543295,Milambo,4,94,Brentford,Midfielder,5.0,0.0,0.0,i,Knee injury - Unknown return date,2026-07-23T12:01:23.384798Z,0,0,0.0,0.0,0.0,0.0,26,44,26,44,,,
2026-08-28T11:26:16+00:00,100,244858,Carvalho,4,94,Brentford,Midfielder,5.0,0.0,0.0,a,,2026-08-18T13:58:17.442072Z,75,100,0.0,0.0,1.1,1.5,121,228,121,228,,,
2026-08-28T11:26:16+00:00,102,508395,Yarmoliuk,4,94,Brentford,Midfielder,5.0,0.0,0.0,a,,,,,1.2,1.0,1.5,1.5,676,11518,676,11518,,,
2026-08-28T11:26:16+00:00,103,183656,Dasilva,4,94,Brentford,Midfielder,5.0,0.0,0.0,a,,,,,0.0,0.0,1.5,1.5,156,319,156,319,,,
2026-08-28T11:26:16+00:00,105,444180,Anthony,4,94,Brentford,Midfielder,6.0,0.0,0.0,a,,,,,0.2,1.0,2.2,2.2,1740,2130,1740,2130,,,
2026-08-28T11:26:16+00:00,106,502500,Thiago,4,94,Brentford,Forward,8.0,0.0,0.0,a,,,,,16.6,0.0,2.5,2.5,83693,122498,83693,122498,1,,
2026-08-28T11:26:16+00:00,107,593174,Furo,4,94,Brentford,Forward,4.5,0.0,0.0,a,,,,,0.9,0.0,1.0,1.0,7356,7605,7356,7605,,,
2026-08-28T11:26:16+00:00,108,75115,Wilson,4,94,Brentford,Forward,5.5,0.0,0.0,a,,,,,0.4,1.0,1.8,1.8,3887,4343,3887,4343,,,
2026-08-28T11:26:16+00:00,565,513545,M.Sangaré,4,94,Brentford,Midfielder,5.6,0.1,0.1,a,,,,,8.4,14.0,2.0,2.0,388996,19848,388996,19848,,,
2026-08-28T11:26:16+00:00,109,489639,Verbruggen,5,36,Brighton,Goalkeeper,4.5,0.0,0.0,a,,,,,21.5,6.0,1.9,1.9,75983,39395,75983,39395,,,
2026-08-28T11:26:16+00:00,111,49262,Steele,5,36,Brighton,Goalkeeper,4.0,0.0,0.0,a,,,,,4.0,0.0,1.0,1.0,9481,12470,9481,12470,,,
2026-08-28T11:26:16+00:00,113,231416,F.Kadıoğlu,5,36,Brighton,Defender,4.5,0.0,0.0,a,,2026-08-23T13:00:07.595211Z,,100,2.3,0.0,1.7,1.7,2360,47528,2360,47528,,,
2026-08-28T11:26:16+00:00,114,204120,Boscagli,5,36,Brighton,Defender,4.5,0.0,0.0,a,,,,,0.3,6.0,1.7,1.7,3571,1362,3571,1362,,,
2026-08-28T11:26:16+00:00,115,465730,De Cuyper,5,36,Brighton,Defender,4.6,0.1,0.1,a,,,,,7.9,17.0,1.9,1.9,449341,18467,449341,18467,,,
2026-08-28T11:26:16+00:00,116,83299,Dunk,5,36,Brighton,Defender,4.5,0.0,0.0,a,,,,,1.2,6.0,1.7,1.7,11842,4621,11842,4621,,,
2026-08-28T11:26:16+00:00,117,550090,Coppola,5,36,Brighton,Defender,4.5,0.0,0.0,a,,,,,0.0,0.0,1.7,1.7,161,198,161,198,,,
2026-08-28T11:26:16+00:00,118,223434,Igor,5,36,Brighton,Defender,4.5,0.0,0.0,a,,,,,0.1,0.0,1.7,1.7,438,793,438,793,,,
2026-08-28T11:26:16+00:00,119,451490,Costinha,5,36,Brighton,Defender,4.5,0.0,0.0,a,,,,,0.0,1.0,1.7,1.7,263,197,263,197,,,
2026-08-28T11:26:16+00:00,120,454490,Svoboda,5,36,Brighton,Defender,5.0,0.0,0.0,a,,,,,0.1,0.0,2.2,2.2,739,628,739,628,,,
2026-08-28T11:26:16+00:00,121,451340,Mitoma,5,36,Brighton,Midfielder,6.0,0.0,0.0,i,Hamstring injury - Unknown return date,2026-07-24T18:30:10.661894Z,0,0,0.0,0.0,0.0,0.0,154,1152,154,1152,,,
2026-08-28T11:26:16+00:00,122,592031,Minteh,5,36,Brighton,Midfielder,6.0,0.0,0.0,i,Leg injury - Expected back 28 Nov,2026-08-14T18:00:06.418033Z,0,0,0.1,0.0,0.0,0.0,136,3291,136,3291,,,
2026-08-28T11:26:16+00:00,123,532529,Hinshelwood,5,36,Brighton,Midfielder,6.0,0.0,0.0,d,Unspecified injury - 25% chance of playing,2026-08-27T19:30:07.780933Z,,25,2.5,16.0,2.2,0.5,138712,25004,138712,25004,,,
2026-08-28T11:26:16+00:00,124,60307,Groß,5,36,Brighton,Midfielder,5.5,0.0,0.0,a,,,,,13.0,2.0,2.0,2.0,21261,91959,21261,91959,1,,
2026-08-28T11:26:16+00:00,125,463067,Georginio,5,36,Brighton,Forward,5.5,0.0,0.0,d,Unspecified injury - 75% chance of playing,2026-08-26T16:00:07.608056Z,,75,1.0,5.0,1.8,1.3,23246,12382,23246,12382,,,
2026-08-28T11:26:16+00:00,126,219249,O'Riley,5,36,Brighton,Midfielder,5.5,0.0,0.0,a,,,,,0.1,0.0,2.0,2.0,594,1235,594,1235,3,,
2026-08-28T11:26:16+00:00,127,514254,Gomez,5,36,Brighton,Midfielder,5.0,0.0,0.0,a,,,,,3.8,6.0,1.5,1.5,19806,14674,19806,14674,,,
2026-08-28T11:26:16+00:00,128,536916,Buonanotte,5,36,Brighton,Midfielder,5.0,0.0,0.0,u,Has joined Elche on loan for the rest of the season,2026-08-10T14:03:07.561436Z,0,0,0.0,0.0,0.0,0.0,0,164,0,164,,,
2026-08-28T11:26:16+00:00,129,509416,Ayari,5,36,Brighton,Midfielder,5.5,0.0,0.0,a,,,,,0.6,2.0,2.0,2.0,2952,6645,2952,6645,,,
2026-08-28T11:26:16+00:00,130,467779,Wieffer,5,36,Brighton,Defender,5.0,0.0,0.0,a,,,,,0.4,7.0,2.2,2.2,12332,2709,12332,2709,,,
2026-08-28T11:26:16+00:00,132,597320,Howell,5,36,Brighton,Midfielder,4.5,0.0,0.0,u,Has joined Leicester City on loan for the rest of the season,2026-08-17T13:53:19.019938Z,0,0,0.1,0.0,0.0,0.0,0,1448,0,1448,,,
2026-08-28T11:26:16+00:00,133,549074,Watson,5,36,Brighton,Midfielder,5.0,0.0,0.0,u,Has joined Leicester City on loan for the rest of the season,2026-08-03T14:05:44.459483Z,0,0,0.0,0.0,0.0,0.0,0,50,0,50,,,
2026-08-28T11:26:16+00:00,134,556637,Oriola,5,36,Brighton,Midfielder,4.5,0.0,0.0,a,,,,,0.3,0.0,1.0,1.0,1563,2475,1563,2475,,,
